Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Canada (00000)   20000,  Female,      Netherlandic languages,74880,67145,205,7125,405
Canada (00000)   20000,  Female,        Dutch,69315,62930,80,5900,400
Canada (00000)   20000,  Female,        Flemish,4275,3005,120,1145,10
Canada (00000)   20000,  Female,        Frisian,1285,1210,0,80,0
Canada (00000)   20000,  Female,      Scandinavian languages,25265,23405,0,1735,125
Canada (00000)   20000,  Female,        Danish,10275,9610,0,630,40
Canada (00000)   20000,  Female,        Icelandic,1980,1900,0,80,0
Canada (00000)   20000,  Female,        Norwegian,6435,6085,0,300,45
Canada (00000)   20000,  Female,        Swedish,6575,5810,0,715,40
Canada (00000)   20000,  Female,"      Germanic languages, n.i.e.",840,645,20,175,0
Canada (00000)   20000,  Female,    Celtic languages,2730,2490,30,195,0
Canada (00000)   20000,  Female,      Gaelic languages,1500,1385,10,100,10
Canada (00000)   20000,  Female,      Welsh,1170,1095,0,75,0
Canada (00000)   20000,  Female,"      Celtic languages, n.i.e.",55,10,25,20,0
Canada (00000)   20000,  Female,    Slavic languages,290030,249760,2070,22905,15295
Canada (00000)   20000,  Female,      Bulgarian,1650,1145,110,240,150
Canada (00000)   20000,  Female,      Byelorussian,250,190,0,40,20
Canada (00000)   20000,  Female,      Croatian,19175,16540,35,1505,1100
Canada (00000)   20000,  Female,      Czech,12705,10705,85,1600,315
Canada (00000)   20000,  Female,      Macedonian,7585,6590,0,270,715
Canada (00000)   20000,  Female,      Polish,96275,77665,1370,9295,7945
Canada (00000)   20000,  Female,      Russian,19085,15670,135,1810,1470
Canada (00000)   20000,  Female,      Serbian,5450,4630,10,435,380
Canada (00000)   20000,  Female,      Serbo-Croatian,2545,2020,55,370,105
Canada (00000)   20000,  Female,      Slovak,8870,7710,55,920,185
Canada (00000)   20000,  Female,      Slovenian,4395,3830,25,485,60
Canada (00000)   20000,  Female,      Ukrainian,98890,91640,105,4935,2210
Canada (00000)   20000,  Female,"      Slavic languages, n.i.e.",13155,11430,95,1000,630
Canada (00000)   20000,  Female,    Baltic languages,11165,9545,15,1340,260
Canada (00000)   20000,  Female,      Latvian (Lettish),5280,4645,10,550,80
Canada (00000)   20000,  Female,      Lithuanian,5880,4895,10,790,180
Canada (00000)   20000,  Female,    Finno-Ugric languages,60915,52685,290,5775,2170
Canada (00000)   20000,  Female,      Estonian,6355,5625,10,580,145
Canada (00000)   20000,  Female,      Finnish,15420,14145,0,800,470
Canada (00000)   20000,  Female,      Hungarian,39135,32915,280,4390,1550
Canada (00000)   20000,  Female,    Greek,60925,40870,565,12745,6745
Canada (00000)   20000,  Female,    Armenian,12775,4865,1045,5420,1440
Canada (00000)   20000,  Female,    Turkic languages,3865,2370,275,600,620
Canada (00000)   20000,  Female,      Turkish,3835,2360,275,590,610
Canada (00000)   20000,  Female,"      Turkic languages, n.i.e.",30,15,0,10,10
Canada (00000)   20000,  Female,    Semitic languages,64565,33880,7375,16315,7005
Canada (00000)   20000,  Female,      Amharic,-,-,-,-,-
Canada (00000)   20000,  Female,      Arabic,46410,19800,6835,14340,5430
Canada (00000)   20000,  Female,      Hebrew,5525,3830,130,1435,135
Canada (00000)   20000,  Female,      Maltese,3800,3680,0,80,35
Canada (00000)   20000,  Female,      Somali,-,-,-,-,-
Canada (00000)   20000,  Female,      Tingringa,-,-,-,-,-
Canada (00000)   20000,  Female,"      Semitic languages, n.i.e.",8835,6565,405,455,1405
Canada (00000)   20000,  Female,    Indo-Iranian languages,144585,114445,590,7880,21675
Canada (00000)   20000,  Female,      Bengali,3455,2615,30,430,385
Canada (00000)   20000,  Female,      Gujarati,19540,15885,75,1130,2455
Canada (00000)   20000,  Female,      Hindi,17270,15205,20,875,1170
Canada (00000)   20000,  Female,      Konkani,-,-,-,-,-
Canada (00000)   20000,  Female,      Kurdish,425,280,15,10,120
Canada (00000)   20000,  Female,      Marathi,665,570,0,60,30
Canada (00000)   20000,  Female,      Pashto,575,395,0,35,140
Canada (00000)   20000,  Female,      Persian (Farsi),17230,12570,370,2030,2260
Canada (00000)   20000,  Female,      Punjabi,66375,50740,15,2090,13525
Canada (00000)   20000,  Female,      Sindhi,-,-,-,-,-
Canada (00000)   20000,  Female,      Sinhalese,1520,1400,0,70,50
Canada (00000)   20000,  Female,      Urdu,11740,9985,35,685,1040
Canada (00000)   20000,  Female,"      Indo-Iranian languages, n.i.e.",5795,4800,30,465,495
Canada (00000)   20000,  Female,    Dravidian languages,15120,12830,90,795,1400
Canada (00000)   20000,  Female,      Kannada,-,-,-,-,-
Canada (00000)   20000,  Female,      Malayalam,1990,1760,10,150,75
Canada (00000)   20000,  Female,      Tamil,12285,10335,85,575,1290
Canada (00000)   20000,  Female,      Telugu,445,375,0,50,20
Canada (00000)   20000,  Female,"      Dravidian languages, n.i.e.",395,360,0,25,10
Canada (00000)   20000,  Female,    Japanese,16310,13495,25,620,2165
Canada (00000)   20000,  Female,    Korean,18680,14255,160,1055,3210
Canada (00000)   20000,  Female,    Sino-Tibetan languages,255100,182370,2165,10415,60155
Canada (00000)   20000,  Female,      Chinese,253340,180950,2160,10305,59930
Canada (00000)   20000,  Female,"      Sino-Tibetan languages, n.i.e.",1760,1420,0,110,225
Canada (00000)   20000,  Female,    Tai languages,7350,4340,1135,755,1120
Canada (00000)   20000,  Female,      Lao,5515,2975,1060,630,850
Canada (00000)   20000,  Female,      Thai,1830,1365,80,120,270
Canada (00000)   20000,  Female,    Austro-Asiatic languages,44005,24405,4610,5510,9480
Canada (00000)   20000,  Female,      Khmer (Cambodian),7035,2770,1660,660,1950
Canada (00000)   20000,  Female,      Vietnamese,36645,21390,2945,4835,7470
Canada (00000)   20000,  Female,"      Austro-Asiatic languages, n.i.e.",325,250,0,15,55
Canada (00000)   20000,  Female,    Malayo-Polynesian languages,71300,67655,85,1900,1660
Canada (00000)   20000,  Female,      Malay-Bahasa,2250,2020,15,70,145
Canada (00000)   20000,  Female,      Tagalog (Pilipino),62920,59920,35,1650,1315
Canada (00000)   20000,  Female,"      Malayo-Polynesian languages, n.i.e.",6130,5715,40,175,195
Canada (00000)   20000,  Female,"    Asiatic languages, n.i.e.",100,85,0,0,10
Canada (00000)   20000,  Female,    Niger-Congo languages,5335,4270,450,440,165
Canada (00000)   20000,  Female,      Bantu languages,1580,1045,280,195,60
Canada (00000)   20000,  Female,        Swahili,505,370,25,75,35
Canada (00000)   20000,  Female,"        Bantu languages, n.i.e.",1075,675,255,120,20
Canada (00000)   20000,  Female,      Twi,-,-,-,-,-
Canada (00000)   20000,  Female,"      Niger-Congo languages, n.i.e.",3755,3230,170,245,105
Canada (00000)   20000,  Female,"    African languages, n.i.e.",600,510,45,30,10
Canada (00000)   20000,  Female,    Creoles,15485,505,10435,3550,985
Canada (00000)   20000,  Female,    Other languages,2250,1470,105,130,540
Canada (00000)   20000,  Female,Multiple responses,153250,89865,7100,54795,1500
Canada (00000)   20000,  Female,  English and French,46630,5490,1650,39420,60
Canada (00000)   20000,  Female,  English and non-official language,92615,83105,110,8215,1180
Canada (00000)   20000,  Female,  French and non-official language,11095,800,5235,4830,230
Canada (00000)   20000,  Female,"  English, French and non-official language",2910,465,100,2325,20
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,Total - Detailed Mother Tongue,563935,544420,240,18495,780
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,Single responses,563365,544050,240,18305,765
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,  English,555640,540000,10,15605,35
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,  French,2765,180,230,2355,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,  Non-official languages,4955,3870,0,350,730
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Aboriginal languages,1640,1120,10,15,500
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Algonquian languages,1120,685,10,0,425
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Algonquin,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Attikamek,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Blackfoot,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Cree,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Malecite,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Micmac,15,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Montagnais-Naskapi,1105,675,0,0,430
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Ojibway,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Oji-Cree,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"        Algonquian languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Athapaskan languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Carrier,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Chilcotin,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Chipewyan,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Dene,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Dogrib,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        North Slave (Hare),0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        South Slave,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"        Athapaskan languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Haida,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Iroquoian languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Mohawk,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"        Iroquoian languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Kutenai,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Salish languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Shuswap,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Thompson (Ntlakapamux),-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"        Salish languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Siouan languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Dakota/Sioux,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Tlingit,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Tsimshian languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Tsimshian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Gitksan,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Nishga,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Wakashan languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Nootka,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"        Wakashan languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Inuktitut (Eskimo),485,420,0,0,65
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Aboriginal languages, n.i.e.",30,15,0,15,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Romance languages,305,210,0,50,35
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Italian,35,25,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Portuguese,125,100,0,10,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Romanian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Spanish,140,85,0,30,25
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Romance languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Germanic languages,675,560,0,115,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      German,415,330,0,90,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Yiddish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Netherlandic languages,130,115,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Dutch,120,105,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Flemish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Frisian,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Scandinavian languages,115,95,0,15,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Danish,30,30,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Icelandic,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Norwegian,60,45,0,15,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Swedish,15,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Germanic languages, n.i.e.",20,20,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Celtic languages,30,20,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Gaelic languages,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Welsh,20,10,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Celtic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Slavic languages,465,365,0,55,40
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Bulgarian,160,140,0,10,15
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Byelorussian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Croatian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Czech,60,35,0,20,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Macedonian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Polish,95,80,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Russian,100,80,0,0,20
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Serbian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Serbo-Croatian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Slovak,10,10,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Slovenian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Ukrainian,45,30,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Slavic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Baltic languages,30,30,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Latvian (Lettish),30,30,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Lithuanian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Finno-Ugric languages,75,55,0,0,25
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Estonian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Finnish,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Hungarian,65,45,0,0,25
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Greek,90,65,0,20,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Armenian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Turkic languages,10,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Turkish,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Turkic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Semitic languages,60,30,0,20,15
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Amharic,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Arabic,40,20,0,20,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Hebrew,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Maltese,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Somali,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Tingringa,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Semitic languages, n.i.e.",20,10,0,0,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Indo-Iranian languages,525,485,0,10,25
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Bengali,100,90,0,0,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Gujarati,80,70,0,15,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Hindi,70,70,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Konkani,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Kurdish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Marathi,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Pashto,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Persian (Farsi),45,45,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Punjabi,150,130,0,10,15
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Sindhi,-,-,-,-,-
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Sinhalese,15,15,0,0,0
